423,239,10,17,0.858204,10,-1,-1
486,185,7,12,0.814122,10,-1,-1
464,170,6,10,0.710869,10,-1,-1
458,187,6,13,0.753903,2,-1,-1
441,177,6,12,0.693729,10,-1,-1
141,316,43,24,0.674146,10,-1,-1
458,156,5,9,0.633520,10,-1,-1
480,141,5,7,0.617544,10,-1,-1
529,368,16,34,0.585313,10,-1,-1
503,157,6,10,0.564906,10,-1,-1
478,398,24,44,0.557372,10,-1,-1
308,305,35,23,0.547017,10,-1,-1
470,162,6,9,0.533179,10,-1,-1
459,163,5,9,0.466671,10,-1,-1
526,263,11,18,0.460225,10,-1,-1
489,134,4,7,0.450247,2,-1,-1
495,140,4,7,0.381998,10,-1,-1
465,165,5,10,0.630591,2,-1,-1
423,179,8,11,0.312427,10,-1,-1
471,142,5,8,0.307531,2,-1,-1
498,187,6,15,0.412922,2,-1,-1
473,135,4,7,0.262621,2,-1,-1
495,136,4,7,0.394250,2,-1,-1
54,349,29,22,0.219227,10,-1,-1
331,246,31,19,0.217012,10,-1,-1
471,159,5,9,0.599095,2,-1,-1
467,143,5,8,0.247433,2,-1,-1
512,164,5,12,0.215738,1,-1,-1
801,490,48,47,0.156524,10,-1,-1
421,306,15,30,0.642829,7,-1,-1
92,317,32,22,0.149025,10,-1,-1
467,159,5,9,0.335632,2,-1,-1
458,151,5,8,0.287317,2,-1,-1
423,232,9,18,0.868430,2,-1,-1
96,311,38,23,0.128977,10,-1,-1
503,148,6,8,0.169091,2,-1,-1
498,191,6,16,0.526749,1,-1,-1
491,140,5,6,0.115219,10,-1,-1
483,185,7,12,0.109973,10,-1,-1
487,181,6,12,0.835520,2,-1,-1
478,400,17,33,0.169132,2,-1,-1
300,362,49,54,0.805860,8,-1,-1
477,247,26,35,0.802225,8,-1,-1
471,221,26,30,0.788353,8,-1,-1
520,190,19,19,0.423921,8,-1,-1
267,473,53,66,0.283605,8,-1,-1
518,190,23,20,0.514434,4,-1,-1
266,479,56,60,0.389151,7,-1,-1
419,208,13,23,0.751622,7,-1,-1
517,231,29,22,0.196072,7,-1,-1
46,412,130,66,0.644527,7,-1,-1
430,161,13,13,0.107399,8,-1,-1
503,143,6,10,0.167883,2,-1,-1
192,349,74,41,0.958772,7,-1,-1
384,298,19,28,0.710172,7,-1,-1
127,375,85,51,0.613840,7,-1,-1
421,299,11,29,0.283990,2,-1,-1
240,236,41,22,0.259087,7,-1,-1
421,210,10,17,0.495014,2,-1,-1
348,273,33,31,0.158190,7,-1,-1
274,264,49,36,0.134335,7,-1,-1
718,374,73,40,0.112527,7,-1,-1
602,408,154,98,0.933799,6,-1,-1
528,172,19,22,0.248132,5,-1,-1
525,173,27,20,0.260940,4,-1,-1
413,140,30,12,0.185247,5,-1,-1
421,138,28,12,0.169770,5,-1,-1
508,131,10,10,0.306984,4,-1,-1
406,170,28,14,0.247044,4,-1,-1
397,148,32,14,0.145125,4,-1,-1
482,396,17,29,0.906729,2,-1,-1
526,359,16,36,0.729545,2,-1,-1
336,278,12,23,0.582383,2,-1,-1
441,174,5,12,0.549564,2,-1,-1
431,300,8,23,0.517604,2,-1,-1
383,297,11,18,0.487128,2,-1,-1
422,296,8,22,0.354747,2,-1,-1
391,218,7,16,0.348893,2,-1,-1
429,299,10,28,0.230051,1,-1,-1
385,296,17,24,0.310352,2,-1,-1
408,216,7,22,0.765330,1,-1,-1
484,181,6,11,0.216410,2,-1,-1
418,297,8,21,0.184783,2,-1,-1
389,298,10,16,0.163494,2,-1,-1
482,137,5,7,0.149431,2,-1,-1
418,211,8,15,0.147560,2,-1,-1
500,151,5,9,0.139534,2,-1,-1
423,312,9,19,0.139453,2,-1,-1
458,184,5,10,0.124715,2,-1,-1
527,257,9,19,0.112409,2,-1,-1
337,277,9,16,0.104157,2,-1,-1
623,352,13,38,0.888348,1,-1,-1
520,244,7,24,0.837761,1,-1,-1
333,384,13,45,0.756029,1,-1,-1
631,257,10,33,0.669814,1,-1,-1
295,316,12,30,0.330701,1,-1,-1
303,357,14,29,0.299342,1,-1,-1
224,319,13,40,0.259927,1,-1,-1
884,398,17,41,0.256240,1,-1,-1
287,320,12,34,0.250821,1,-1,-1
528,240,7,22,0.227471,1,-1,-1
273,266,10,27,0.209463,1,-1,-1
575,247,7,23,0.198685,1,-1,-1
76,363,13,30,0.183210,1,-1,-1
516,142,4,10,0.145428,1,-1,-1
615,240,9,32,0.138562,1,-1,-1
454,78,63,47,0.123651,0,-1,-1
